DATE_TIME,OBSERVATORY_NAME,SENSOR_TYPE,MINIMUM_TEMPERATURE,MAXIMUM_TEMPERATURE,AVERAGE_TEMPERATURE,MINIMUM_HUMIDITY,MAXIMUM_HUMIDITY,AVERAGE_HUMIDITY,MINIMUM_WIND,MAXIMUM_WIND,AVERAGE_WIND,MINIMUM_DIRECTIONOFWIND,MAXIMUM_DIRECTIONOFWIND,AVERAGE_DIRECTIONOFWIND,MINIMUM_PRECIPITATION,MAXIMUM_PRECIPITATION,AVERAGE_PRECIPITATION,MINIMUM_ROAD_TEMPERATURE,MAXIMUM_ROAD_TEMPERATURE,AVERAGE_ROAD_TEMPERATURE,MINIMUM_FELT_TEMPERATURE,MAXIMUM_FELT_TEMPERATURE,AVERAGE_FELT_TEMPERATURE
2021-04-01 22:00:00,BASAKSEHIR,ICING_SENSOR,3.468,4.392,3.84642,93.7,98.2,96.095,0,1.06,0.57087,0,352,223.81667,0,0,0,5.7,6.4,6.00333,3.71,6.9,4.96133
2021-04-04 06:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,11.3,11.8,11.44833,85,88,87.01667,0.9,2.3,1.54833,154,229,194.28333,0,0,0,-99,-99,-99,11.19,12.54,11.83817
2021-04-02 11:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,14.1,15.1,14.56,47,53,50.31667,2.1,7.1,4.97167,196,248,223.03333,0,0,0,-99,-99,-99,12.87,15.22,13.89517
2021-04-02 18:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,8.13,8.95,8.65531,80.8,86,83.25306,0.85,2.77,1.84755,163,301,252.81633,0,0,0,11.6,12.7,12.02653,7.67,9.32,8.40857
2021-04-03 15:00:00,KARTAL_U_MUMCU,ICING_SENSOR,16.56,17.77,17.26519,58.32,65.15,61.58056,0,4.61,1.37259,189,268,232.5,0,0,0,3.7,3.7,3.7,16.63,19.14,17.7913
2021-04-04 18:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,7.9,8,7.92833,98,98,98,3.9,6.4,5.075,18,49,33.86667,-99,-99,-99,-99,-99,-99,5.17,6.29,5.69233
2021-04-02 04:00:00,KARTAL_U_MUMCU,ICING_SENSOR,3.618,5.8,4.436,100,100,100,0,0.69,0.01131,207,284,245.39344,0.01,33.88,17.81328,3.7,3.7,3.7,3.62,5.87,4.48279
2021-04-03 11:00:00,ZEKERIYAKOY,ICING_SENSOR,17.21,18.87,18.00085,47.35,52.43,49.85051,0,8.21,3.60017,112,344,201.59322,0,0,0,-99,-99,-99,17.12,19.83,18.3361
2021-04-03 08:00:00,ATASEHIR,ICING_SENSOR,15.65,16.27,15.92674,42.64,44.97,43.54721,3.25,7.57,5.37837,199,264,226.97674,0,0,0,7.5,7.5,7.5,14.69,16.35,15.64488
2021-04-04 04:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,9.9,10.38,10.11356,86.7,96.4,91.12881,2.37,5.65,4.04458,120,228,211.25424,0,0,0,11.3,11.6,11.41525,8.13,9.94,8.77729
2021-04-02 00:00:00,BASAKSEHIR,ICING_SENSOR,4.536,5.295,5.02932,90.3,97.2,92.9661,0.432,1.966,0.93885,156,246,195.67797,0,0,0,5.4,5.5,5.46441,4.1,6.55,5.54305
2021-04-02 09:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,9.75,10.43,10.06288,65.51,70.51,67.52322,2.612,7.094,5.50359,194,240,218.55932,0,0,0,27,30.5,28.68136,7.31,8.89,8.22373
2021-04-04 23:00:00,KARTAL_U_MUMCU,ICING_SENSOR,7.013,7.152,7.06515,100,100,100,0.61,5.41,3.39689,5,347,56.81967,0,0.34,0.1018,3.7,3.7,3.7,4.43,7.01,5.6318
2021-04-01 03:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,1.8,2.1,1.98,100,100,100,0.7,2,1.385,0,359,218.78333,0,0,0,-99,-99,-99,0.51,2.77,1.46083
2021-04-04 07:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,11.7,14.5,13.82,70,87,76.05,1.3,8.6,3.48333,164,320,234.15,0,0,0,-99,-99,-99,9.66,15.21,13.63167
2021-04-02 08:00:00,ZEKERIYAKOY,ICING_SENSOR,10.47,11.69,11.073,58.8,64.22,62.15033,2.53,5.49,4.27,135,231,191.78333,0,0,0,-99,-99,-99,8.97,11.82,10.44067
2021-04-02 00:00:00,HALIC,ICING_SENSOR,5.298,5.843,5.54545,84.6,85.3,84.95833,0,2.05,0.5035,23,70,41.68333,0,0,0,7.3,7.3,7.3,4.59,7.08,5.66533
2021-04-04 00:00:00,YENIKAPI,ICING_SENSOR,12.78,14.41,13.4816,70.16,74.59,72.5292,0.85,4.93,2.6148,205,253,227.76,0,0,0,13.5,14.2,13.746,12.18,14.28,13.5674
2021-04-01 09:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,6.418,7.305,6.85808,64.45,69.84,67.24917,4.37,9.65,7.90733,23,60,40.66667,0,0,0,20.4,23.8,21.89333,2.11,4.67,3.53267
2021-04-03 18:00:00,ZEKERIYAKOY,ICING_SENSOR,14.53,15.07,14.86793,64.15,67.06,65.36724,0,3.81,1.9819,135,238,190.63793,0,0,0,-99,-99,-99,14.33,16.03,15.16034
2021-04-03 15:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,17.8,18.8,18.35179,49,52,51,2.4,5,3.5,227,278,246.10714,0,0,0,-99,-99,-99,17.92,19.69,18.87286
2021-04-03 04:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,10.8,11.6,11.13667,82,87,84.6,0.4,1.6,0.92333,100,243,179.46667,0,0,0,-99,-99,-99,11.44,12.97,12.19
2021-04-04 21:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,8.5,8.7,8.63667,98,98,98,1,4.4,2.54167,2,360,63.53333,0,0,0,-99,-99,-99,6.78,9.39,7.89917
2021-04-02 21:00:00,ATASEHIR,ICING_SENSOR,11.62,12.03,11.79517,60.91,63.99,62.198,1.89,4.93,3.24067,188,272,224.21667,0,0,0,7.5,7.5,7.5,10.27,11.97,11.13017
2021-04-03 16:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,16,17.8,16.94098,51,59,54.96721,0.2,2.3,1.08525,109,203,161.77049,0,0,0,-99,-99,-99,17.57,19.14,18.39574
2021-04-03 23:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,14.8,15,14.88136,69,71,70.27119,4.2,9,6.13051,209,240,223.55932,0,0,0,-99,-99,-99,13.33,14.41,13.9961
2021-04-02 12:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,9.35,10.38,9.95327,54.06,62.18,57.32192,2.61,5.81,4.12692,193,258,226.36538,0,0,0,24.1,25.7,25.19615,7.74,9.41,8.58962
2021-04-03 11:00:00,RIVA_TUNEL_K,ICING_SENSOR,19.15,20.25,19.70417,43.32,46.15,44.62867,0.783,7.399,2.98935,10,352,220.85,0,0,0,-99,-99,-99,19.23,21.86,20.573
2021-04-04 14:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,9.6,10.7,10.07167,82,86,84.15,2.9,6.1,4.43667,0,358,55.48333,0,0,0,-99,-99,-99,7.52,10.02,8.5835
2021-04-03 13:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,19.8,20.7,20.33833,41,44,42.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-04 20:00:00,BASAKSEHIR,ICING_SENSOR,7.318,7.374,7.35177,100,100,100,3.361,7.767,5.36333,3,351,56.35,0,0,0,8.4,8.5,8.43333,4.19,5.93,4.939
2021-04-02 03:00:00,RIVA_TUNEL_K,ICING_SENSOR,3.518,4.546,3.98421,91.6,95.9,93.30175,0.321,2.834,1.14018,16,349,138.70175,0,0,0,-99,-99,-99,2.31,6.17,3.9814
2021-04-03 23:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,13.25,13.85,13.51702,70.25,75.58,73.81667,3.139,11.05,5.02337,201,252,226.01754,0,0,0,12.6,13,12.7386,11.36,13.42,12.57404
2021-04-02 08:00:00,BASAKSEHIR,ICING_SENSOR,9.55,10.49,9.92525,65.57,75.37,70.79763,1.568,5.68,3.58473,158,220,187.22034,0,0,0,21.3,25.1,23.20169,7.67,10.74,9.11492
2021-04-04 02:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,13.8,14.2,14.00333,69,71,70.15,4,8.5,5.61667,181,221,209.68333,0,0,0,-99,-99,-99,12.39,13.5,13.02033
2021-04-02 09:00:00,BASAKSEHIR,ICING_SENSOR,10.41,11.55,10.94867,59.77,64.28,62.09583,1.735,5.856,3.57365,147,224,182.85,0,0,0,25.3,28.8,27.05333,8.53,11.06,9.8455
2021-04-02 06:00:00,ZEKERIYAKOY,ICING_SENSOR,7.206,9.38,8.38034,73.63,88,80.03145,0.93,5.01,2.71065,162,228,198.83871,0,0,0,-99,-99,-99,5.87,9.86,7.36694
2021-04-02 21:00:00,YENIKAPI,ICING_SENSOR,10.34,11.56,10.83186,80.4,83,81.8678,0,2.61,1.85712,188,258,219.66102,0,0,0,12,12.7,12.30847,10.16,12.42,10.86559
2021-04-04 03:00:00,YENIKAPI,ICING_SENSOR,12.85,14.08,13.43797,68.68,74.46,72.31983,1.17,5.73,3.34627,212,261,237.11864,0,0,0,13,13.3,13.0661,12.42,13.88,13.14678
2021-04-03 02:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,10.7,11,10.88983,81,85,83.05085,0.4,2,1.16441,115,177,148.18644,0,0,0,-99,-99,-99,10.71,12.82,11.6339
2021-04-02 05:00:00,ZEKERIYAKOY,ICING_SENSOR,5.237,7.205,6.19687,88.2,96.9,93.115,0.61,5.09,2.81933,159,236,190.2,0,0,0,-99,-99,-99,2.38,7.25,4.691
2021-04-02 20:00:00,YENIKAPI,ICING_SENSOR,10.61,11.97,11.28517,73.1,80.6,76.342,1.09,3.17,2.21267,179,250,219.65,0,0,0,12.1,13.1,12.58833,10.23,11.78,11.16583
2021-04-04 08:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,6.759,7.374,7.0372,98.9,99.3,99.09322,6.69,10.93,8.86356,17,52,36.25424,0,0,0,11.8,14.4,12.51864,2.72,3.9,3.45153
2021-04-03 03:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,10.7,10.9,10.77759,84,88,86.93103,0.1,1.7,0.84655,99,352,182.2069,0,0,0,-99,-99,-99,10.95,14.24,12.0081
2021-04-02 15:00:00,YENIKAPI,ICING_SENSOR,10.78,11.39,11.10262,73.3,74.47,73.98574,1.17,2.85,1.6041,128,181,162.60656,0,0,0,17.9,22.1,19.89508,10.56,11.97,11.4118
2021-04-02 06:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,6.946,8.1,7.76105,79.9,87.4,82.50323,2.234,5.569,4.59361,191,258,219.67742,0,0,0,9.4,16,13.30968,4.41,6.56,5.79145
2021-04-03 12:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,19.4,20.6,19.955,42,47,44.08333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-03 22:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,15.1,15.8,15.38667,65,69,66.43333,3.6,8.7,6.595,212,233,220.48333,0,0,0,-99,-99,-99,13.94,15.11,14.54367
2021-04-04 05:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,11.2,12,11.44167,82,88,86.33333,1.7,3.3,2.34,189,269,216.65,0,0.2,0.01667,-99,-99,-99,10.61,12.04,11.22917
2021-04-01 13:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,10.3,12.5,10.92167,55,65,59.41667,1.3,4.9,2.84833,0,357,103.8,0,0,0,-99,-99,-99,8.82,12.25,10.36783
2021-04-03 00:00:00,ATASEHIR,ICING_SENSOR,11.08,11.28,11.13915,85.8,92.4,89.64576,1.89,4.37,3.02898,176,258,224.54237,0,0,0,7.5,7.5,7.5,9.88,10.98,10.46593
2021-04-02 01:00:00,KARTAL_U_MUMCU,ICING_SENSOR,4.569,5.112,4.80328,97.6,100,99.32833,0,0,0,174,257,215.96667,0,0,0,3.7,3.7,3.7,4.57,5.11,4.811
2021-04-02 05:00:00,HALIC,ICING_SENSOR,8.33,9.86,8.94333,71.82,80.1,76.15483,0,4.21,1.74617,152,279,215.56667,0,0,0,7.3,7.3,7.3,7.51,11.17,8.93233
2021-04-02 10:00:00,YENIKAPI,ICING_SENSOR,10.19,10.66,10.45345,71.99,75.72,73.75328,2.61,5.57,3.99897,199,258,227.82759,0,0,0,30.3,32.4,31.60345,8.45,10.09,9.17397
2021-04-01 08:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,5.735,6.691,6.08683,69.3,75.64,73.18793,2.53,9.01,6.40034,14,73,35.94828,0,0,0,16,19.2,17.15862,2.12,3.89,2.84776
2021-04-02 01:00:00,ZEKERIYAKOY,ICING_SENSOR,4.426,4.729,4.52912,92.9,95.2,94.05333,0,3.01,1.214,170,233,201.36667,0,0,0,-99,-99,-99,2.71,5.96,3.883
2021-04-01 04:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,2,3.8,2.57333,98,100,99.9,1.4,2.3,1.82667,1,360,337.43333,0,0,0,-99,-99,-99,0.51,3.29,1.48917
2021-04-02 00:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,5.055,5.443,5.24323,90.4,91.8,91.28421,0.247,1.236,0.6527,3,355,126.35088,0,0,0,6.8,6.9,6.80702,5.11,7.98,6.39
2021-04-02 07:00:00,HALIC,ICING_SENSOR,9.92,11.22,10.53373,62.64,68.76,65.96254,0.53,4.05,2.05542,171,338,241.89831,0,0,0,7.3,7.3,7.3,9.29,11.53,10.10814
2021-04-02 02:00:00,ZEKERIYAKOY,ICING_SENSOR,4.155,4.493,4.32741,94.5,95.9,95.20339,0,3.49,1.91475,127,233,193.16949,0,0,0,-99,-99,-99,2,5.44,3.39017
2021-04-02 09:00:00,UMRANIYE_MGM,AUTOMATED_WEATHER_SENSOR,10.1,11.7,10.67869,61,65,62.83607,1.6,6,3.95082,231,286,252.22951,0,0,0,-99,-99,-99,8.3,11.6,9.53
2021-04-01 07:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,5.393,6.418,6.00242,64.86,75.37,68.45145,0.61,7.17,4.64871,40,82,57.62903,0,0,0,13.2,20.3,17.26452,2.71,7.21,4.29113
2021-04-03 22:00:00,SELIMPASA_KAVAKLI,ICING_SENSOR,9.83,11.06,10.70673,80.8,82.2,81.49455,1.17,4.53,2.52418,98,262,163.41818,0,0,0,12.2,12.5,12.38364,9.34,11.54,10.28727
2021-04-03 15:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,17.8,19.7,18.61786,46,52,49.17857,0.7,3.1,1.85714,141,206,173.16071,0,0,0,-99,-99,-99,18.89,21.07,19.76375
2021-04-04 22:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,8.5,8.7,8.58644,98,98,98,0.9,3.6,1.96949,0,358,180.54237,0,0.2,0.00339,-99,-99,-99,7.04,9.44,8.26271
2021-04-02 07:00:00,PENDIK_OMERL_BARAJI,AUTOMATED_WEATHER_SENSOR,8.9,11,10.14833,70,82,75.68333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2021-04-04 00:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,12.9,14,13.48793,73,78,75.48276,2.4,8,4.31552,174,259,215.5,0,0,0,-99,-99,-99,12.15,13.45,12.80638
2021-04-02 15:00:00,HALIC,ICING_SENSOR,13.97,15.17,14.78607,43.4,52.3,47.00375,1.25,3.33,2.31143,146,293,214.48214,0,0,0,7.3,7.3,7.3,13.63,16.27,15.07179
2021-04-01 23:00:00,KARTAL_U_MUMCU,ICING_SENSOR,4.098,4.369,4.28937,100,100,100,0,0,0,120,121,120.77966,0,0,0,3.7,3.7,3.7,4.16,4.44,4.2978
2021-04-02 19:00:00,YENIKAPI,ICING_SENSOR,10.95,12.45,11.93333,70.24,80.5,74.38817,1.57,4.05,2.65133,217,258,236.56667,0,0,0,12.9,13.4,13.10333,10.6,12.46,11.649
2021-04-02 15:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,13.7,15.6,14.81667,47,54,50.71667,2.2,6.1,3.91333,192,239,216.48333,0,0,0,-99,-99,-99,13.07,15.49,14.514
2021-04-03 17:00:00,KARTAL_U_MUMCU,ICING_SENSOR,13.52,15.21,14.237,69.73,76.62,73.56033,0,0,0,186,224,197.81667,0,0,0,3.7,3.7,3.7,13.52,15.21,14.22933
2021-04-02 16:00:00,YENIKAPI,ICING_SENSOR,10.13,10.78,10.43417,74.47,79.61,76.89333,0.69,1.57,1.11,158,193,177.75,0,0,0,15,17.7,16.14,10.68,11.58,11.10767
2021-04-04 08:00:00,FLORYA,AUTOMATED_WEATHER_SENSOR,10.5,13,11.525,79,86,84.13333,1.2,3.9,2.07167,2,359,269.36667,0,0,0,-99,-99,-99,9.3,13.77,11.54117
2021-04-01 20:00:00,BASAKSEHIR,ICING_SENSOR,3.398,5.388,4.81992,88,96.8,92.89,0.543,1.531,1.05135,28,347,150.76667,0,0,0,7,8.1,7.59833,3.21,6.4,5.11583
2021-04-01 07:00:00,YENIKAPI,ICING_SENSOR,8.57,9.66,8.95136,55.84,61.41,59.37051,2.13,6.69,4.23441,13,328,64.94915,0,0,0,12.7,14.6,13.68475,6.67,8.6,7.32508
2021-04-04 13:00:00,ATASEHIR,ICING_SENSOR,9.43,10.66,10.03333,100,100,100,2.93,6.61,4.74754,7,355,50.2807,0,0,0,7.5,7.5,7.5,7.06,10.19,8.3993
2021-04-04 20:00:00,KARTAL_U_MUMCU,ICING_SENSOR,7.148,7.219,7.15889,99.6,100,99.96607,2.85,6.37,4.04571,18,71,38.5,0.08,0.43,0.27893,3.7,3.7,3.7,4.53,6.36,5.23732
2021-04-03 12:00:00,TUZLA_MGM,AUTOMATED_WEATHER_SENSOR,18.5,20,19.32,44,50,46.86667,1.5,5.4,3.57,166,219,187.41667,0,0,0,-99,-99,-99,18.84,21.03,20.02317
2021-04-03 01:00:00,ODAYERI,ICING_SENSOR,12.11,12.72,12.34667,67.02,73.11,71.73667,0.857,4.386,2.44069,2,346,293.18519,0,0,0,11.7,12.1,11.88704,11.15,12.59,12.06833
2021-04-04 13:00:00,SILE,ICING_SENSOR,7.724,8.13,7.88515,100,100,100,0,2.37,1.26435,5,5,5,0,0,0,-1.9,-1.9,-1.9,6.81,9.55,8.31339
2021-04-02 08:00:00,CATALCA,AUTOMATED_WEATHER_SENSOR,9.7,11,10.2537,56,61,58.55556,5.3,9.6,7.8037,228,272,252.94444,0,0,0,-99,-99,-99,6.85,9.03,7.76648
2021-04-01 21:00:00,CAMLICA_TUNEL_K,ICING_SENSOR,5.393,5.599,5.49818,89.8,90.7,90.37167,0.219,1.781,0.58577,82,130,102.25,0,0,0,6.3,6.8,6.57333,5.02,8.16,7.15683
2021-04-01 17:00:00,CAMLICA_TUNEL_K,ICING_SENSOR,6.061,6.515,6.21538,80.8,83.9,82.53833,0,0.33,0.16438,9,353,117.48333,0,0,0,8.7,9.5,9.06333,6.06,9.14,7.79767
2021-04-04 19:00:00,ODAYERI,ICING_SENSOR,7.928,8.08,8.0411,100,100,100,0.395,2.344,0.93627,2,348,114,0,0,0,9.2,9.4,9.29833,7.31,9.89,8.747
2021-04-01 22:00:00,CAMLICA_TUNEL_K,ICING_SENSOR,5.166,5.707,5.51051,88.3,92,90.09661,0,1.624,0.63593,9,346,134.69492,0,0,0,6.5,6.9,6.74407,4.83,8.28,6.67475
2021-04-02 15:00:00,USKUMRUKOY,ICING_SENSOR,14.1,15.5,14.82644,43.95,50.46,47.48339,1.809,5.606,3.38888,139,235,198.35593,0,0,0,26.2,26.2,26.2,13.24,15.8,14.76508
2021-04-02 09:00:00,RIVA_TUNEL_G,ICING_SENSOR,12.91,13.45,13.10542,54.45,57.47,55.67508,0.718,7.066,3.87907,21,160,96.11864,0,0,0,24.2,26.1,25.24915,11.2,14.29,12.37949
2021-04-02 13:00:00,RIVA_TUNEL_G,ICING_SENSOR,14.9,15.4,15.1561,43.61,46.33,45.13407,1.476,6.41,3.84237,26,304,100.94915,0,0,0,21.1,25.7,23.38814,14.05,15.92,14.94441
2021-04-02 02:00:00,ARNAVUTKOY_MGM,AUTOMATED_WEATHER_SENSOR,2.3,3.1,2.75167,100,100,100,1.8,3.4,2.645,200,249,218.33333,0,0,0,-99,-99,-99,0.18,1.45,0.8935
2021-04-02 01:00:00,CATALCA,AUTOMATED_WEATHER_SENSOR,2.8,3,2.9,88,88,88,5.8,5.8,5.8,269,271,270,0,0,0,-99,-99,-99,-0.96,-0.71,-0.835
2021-04-04 22:00:00,SILE,ICING_SENSOR,6.302,6.438,6.36395,100,100,100,0,3.01,1.30393,5,5,5,0,0.04,0.00143,-1.9,-1.9,-1.9,4.77,7.85,6.39714
2021-04-04 11:00:00,ODAYERI,ICING_SENSOR,8.22,8.49,8.36633,98.6,99.8,99.25167,0.672,3.065,1.52688,15,207,84.3,0,0,0,10.9,12,11.35667,7.11,10.53,8.37267
2021-04-03 15:00:00,KARTAL_AYDOS_DAGI,AUTOMATED_WEATHER_SENSOR,15.9,17.3,16.28036,51,57,54.5,4.2,10.7,7.30179,216,243,228.83929,-99,-99,-99,-99,-99,-99,14.87,16.76,15.52821
2021-04-03 17:00:00,UMRANIYE,ICING_SENSOR,18.22,19.04,18.6745,100,100,100,0.85,1.81,1.22333,109,227,175.68333,0,60,16.30357,16.9,18.3,17.51667,19.45,20.66,20.14667
2021-04-03 07:00:00,SILE,ICING_SENSOR,13.27,13.88,13.57741,53.02,56.41,54.26,1.49,5.17,3.16034,5,5,5,0,0,0,-1.9,-1.9,-1.9,12.91,14.39,13.57241
2021-04-03 02:00:00,KARTAL_AYDOS_DAGI,AUTOMATED_WEATHER_SENSOR,8.8,9.3,9.00508,82,86,84.40678,6.7,10.4,8.44915,212,234,224.84746,-99,-99,-99,-99,-99,-99,5.6,6.57,6.00627
2021-04-02 03:00:00,RIVA_TUNEL_G,ICING_SENSOR,2.824,3.759,3.34095,95.8,99,97.05424,0,1.762,0.62481,109,342,201.27119,0,0,0,4,4.4,4.13898,2.6,6.44,4.34847
2021-04-03 16:00:00,KARTAL_AYDOS_DAGI,AUTOMATED_WEATHER_SENSOR,14.5,16.1,15.22373,57,63,60.0339,4.9,8.1,6.14407,210,238,226.13559,-99,-99,-99,-99,-99,-99,13.59,15.77,14.40932
2021-04-03 21:00:00,USKUMRUKOY,ICING_SENSOR,16.25,16.39,16.32712,59.88,65.33,63.18322,2.141,7.787,3.82192,129,254,207.50847,0,0,0,19.9,19.9,19.9,15.47,17.18,16.3461
2021-04-02 04:00:00,ARNAVUTKOY_MGM,AUTOMATED_WEATHER_SENSOR,2.1,3.5,2.62167,100,100,100,2.6,4,3.295,216,236,224.6,0,0.2,0.00333,-99,-99,-99,-0.33,1.25,0.2215
2021-04-02 08:00:00,RIVA_TUNEL_G,ICING_SENSOR,11.61,13.29,12.847,55.43,65.58,58.49483,0.7,5.819,2.46412,38,345,122.45,0,0,0,20.2,24,22.25833,11.5,15.16,12.85483
2021-04-01 23:00:00,SILE,ICING_SENSOR,3.932,4.203,4.03313,99.8,100,99.88333,0,1.09,0.56,5,5,5,0,0,0,-1.9,-1.9,-1.9,4,5.58,4.64667
2021-04-01 21:00:00,UMRANIYE,ICING_SENSOR,6.071,7.163,6.57566,100,100,100,0.53,1.81,1.11754,1,352,86.40984,0,0,0,5.7,6.4,6.10656,6.02,8,6.90393
2021-04-01 12:00:00,CAMLICA_TUNEL_K,ICING_SENSOR,8.07,8.56,8.1935,66.85,71.93,69.339,0.275,3.804,0.905,11,351,122.11667,0,0,0,16.5,18.2,17.49,6.66,10.98,9.63917
2021-04-03 19:00:00,KARTAL_AYDOS_DAGI,AUTOMATED_WEATHER_SENSOR,14,15,14.55,61,69,64.35,5.6,9.2,7.27833,211,235,224.76667,-99,-99,-99,-99,-99,-99,12.39,14.12,13.3245
2021-04-01 11:00:00,CAMLICA_TUNEL_K,ICING_SENSOR,8.28,9.58,8.61898,64.29,69.54,67.0822,0.293,5.606,1.67364,7,338,114.94915,0,0,0,18.3,19.8,19.12203,7.09,10.74,8.97034
2021-04-03 02:00:00,UMRANIYE,ICING_SENSOR,11.53,11.87,11.67036,100,100,100,1.73,4.13,2.85571,160,233,196.21429,0,0,0,9.5,10,9.8,10.61,11.99,11.23982
2021-04-03 14:00:00,CATALCA,AUTOMATED_WEATHER_SENSOR,17.2,17.4,17.20392,51,52,51.01307,7.1,9.1,7.70654,219,239,227.11765,0,0,0,-99,-99,-99,16.61,16.88,16.61399
2021-04-03 06:00:00,CAMLICA_TUNEL_K,ICING_SENSOR,13.08,14.57,13.62672,56.01,63.12,60.52078,0.321,4.673,1.39117,233,290,262.46875,0,0,0,14.5,18.9,15.98438,12.7,16.93,15.11234
2021-04-03 05:00:00,CAMLICA_TUNEL_K,ICING_SENSOR,11.46,13.64,12.28267,61.72,72.77,68.56433,0.238,2.862,1.0972,198,338,262.53333,0,0,0,10.4,14.9,12.07333,11.16,15.93,13.639
2021-04-02 04:00:00,RIVA_TUNEL_G,ICING_SENSOR,2.749,4.604,3.21122,96.9,98.4,97.515,0.265,1.337,0.56578,25,352,179.1,0,0,0,4,5.4,4.43833,2.68,6.09,4.50217
2021-04-03 00:00:00,KARTAL_AYDOS_DAGI,AUTOMATED_WEATHER_SENSOR,8.1,8.4,8.19167,88,91,89.13333,5.9,11.2,7.935,215,239,229.83333,-99,-99,-99,-99,-99,-99,4.48,5.62,5.117
2021-04-03 04:00:00,CAMLICA_TUNEL_K,ICING_SENSOR,10.82,11.66,11.10467,72.32,76.74,75.04883,0.339,2.446,1.10622,210,280,252.45,0,0,0,9.7,10.4,10.005,9.97,13.73,11.97917
2021-04-02 10:00:00,USKUMRUKOY,ICING_SENSOR,13.6,14.46,13.93678,46.21,51.59,48.33017,1.559,9.11,4.24971,107,251,197.71186,0,16.96,0.28746,23.3,25.6,24.96441,12.23,15.16,13.39644
2021-04-04 14:00:00,ODAYERI,ICING_SENSOR,8.19,8.39,8.28483,99.1,100,99.66167,0.469,2.964,1.19463,13,348,100.01667,0,0,0,10.7,11.6,10.98,7.19,10.39,8.93183
2021-04-03 11:00:00,KARTAL_AYDOS_DAGI,AUTOMATED_WEATHER_SENSOR,15.8,16.8,16.33833,50,52,50.71667,7.9,12.4,10.22833,220,248,234.91667,-99,-99,-99,-99,-99,-99,14.32,15.92,15.14517
2021-04-03 12:00:00,ARNAVUTKOY_MGM,AUTOMATED_WEATHER_SENSOR,16.9,18.1,17.45667,49,53,50.95,4.6,8.8,6.52833,202,232,217.86667,0,0,0,-99,-99,-99,16.22,18.03,17.126
2021-04-03 18:00:00,KARTAL_AYDOS_DAGI,AUTOMATED_WEATHER_SENSOR,14.7,15.6,15.13729,59,61,60.49153,5.5,9.2,7.09492,205,226,216.66102,-99,-99,-99,-99,-99,-99,13.17,14.89,14.10203
2021-04-03 09:00:00,UMRANIYE,ICING_SENSOR,16.79,18.02,17.49966,100,100,100,3.01,7.17,5.00586,164,248,209.08621,1,60,42.16279,25.7,30.8,29.15345,16.42,18.69,17.54207
2021-04-02 18:00:00,USKUMRUKOY,ICING_SENSOR,12.68,13.26,12.85146,58.22,61.95,60.6375,1.263,5.283,3.47194,173,242,205.3125,0,0,0,15.6,19.7,16.7,11.09,13.41,12.36917
